actor_1_name,actor_2_name,actor_3_name,director_name,genres,gross,budget,imdb_score 
Matthew Ziff,Randy Wayne,Raquel Elizabeth Ames,Johnny Remo,Action|Drama,96734,1000000,5.6
Emraan Hashmi,Anil Kapoor,Sunil Shetty,Vivek Agnihotri,Thriller,49000,1500000,4.8
Lena Dunham,Greta Gerwig,Dee Wallace,Ti West,Horror,100659,900000,6.4
David Hyde Pierce,Clayne Crawford,Nathaniel Parker,Nick Tomnay,Comedy|Crime|Thriller,48430,500000,6.8
Judy Greer,James Gunn,Jamie Kennedy,Craig Mazin,Action|Comedy|Fantasy|Sci-Fi,12996,1000000,6.0
Will Rothhaar,Emily Baldoni,Hallee Hirsh,Becky Smith,Comedy|Romance,,1000000,6.3
Jordana Spiro,Ana Claudia Talancón,Jonathon Trent,Eric Nicholas,Crime|Drama|Thriller,10018,1000000,6.1
Nora Zehetner,Alexia Rasmussen,Meredith Hagner,Benjamin Dickinson,Drama|Sci-Fi,62480,1000000,5.5
Michael Rapaport,Paul Blackthorne,Ian Bohen,Hal Haberman,Comedy|Drama|Sci-Fi,6387,1000000,6.9
Scott Levy,Vanilla Ice,Jennifer Sky,A. Raven Cruz,Action|Adventure|Comedy|Fantasy|Sci-Fi,,1000000,1.9
David Keith,Mariel Hemingway,Jesse Hutch,Brian Trenchard-Smith,Action|Drama,721,1000000,4.1
Lynn Cohen,Frank Whaley,Heather Bucha,Frank Whaley,Comedy|Drama,703,1500000,5.4
Kenny Johnston,Andrea Vergara,Gabriel Reyes,Amat Escalante,Crime|Drama|Romance,,1000000,6.8
Rasheed Naz,Ayesha Omar,Javed Sheikh,Wajahat Rauf,Comedy|Family,,1000000,7.0
Ilene Graff,Kevin McCarthy,Laura Breckenridge,Katherine Brooks,Drama|Romance,,1000000,6.7
Jason Ritter,Matt Walsh,Amy Sedaris,David Cross,Comedy|Drama,,1000000,5.8
Nicole Randall Johnson,A.J. Buckley,James Eckhouse,Randall Rubin,Crime|Drama|Thriller,,1000000,6.2
Randy Wayne,Lauren C. Mayhew,Alicia Ziegler,Robert Bennett,Comedy,,1000000,2.8
Aidan Quinn,Ossie Davis,Janet Hubert,Mary Pat Kelly,Drama,,1000000,5.8
Jennifer Lawrence,Chloë Grace Moretz,Bokeem Woodbine,Lori Petty,Drama,,,6.5
Joe Mantegna,Barbara Hershey,Diane Venora,Charlie Levi,Drama,,1000000,6.1
Russell Hodgkinson,Janette Armand,Kevin Hamedani,Kevin Hamedani,Comedy|Horror|Sci-Fi,,500000,5.1
Maureen McCormick,Shanley Caswell,Tim Abell,David DeCoteau,Horror,,1000000,2.2
Álex Angulo,Germán Alcarazu,Joseba Ugalde,Mikel Rueda,Drama|Romance,,,7.2
Nicole Beharie,Marlene Forte,Reg E. Cathey,Stefan C. Schaefer,Comedy|Drama|Romance,,1000000,5.7
Wesley Jonathan,Sticky Fingaz,Chrystee Pharris,Michael Taliferro,Comedy|Music,,1000000,3.4
William McNamara,Tom Berenger,Randy Jay Burrell,David DeCoteau,Western,,1000000,3.8
Katie Aselton,Anslem Richardson,Jay Paulson,Katie Aselton,Horror|Thriller,,,4.7
David Oakes,Alexander Vlahos,Jennie Jacques,Robert Heath,Horror|Mystery,,1000000,5.6
Magi Avila,Pierre Dulat,Summer Napoles,D. Stevens,Drama|Thriller,,1000000,3.9
Boyd Banks,Chloe Rose,Kristian Bruun,Jeffrey St. Jules,Drama|Musical|Sci-Fi,,1000000,5.4
Angelina Armani,Kevin Gage,Fiona Dourif,Robert Hall,Horror,,1000000,5.2
Jason K. Wixom,Shona Kay,Jarrod Phillips,K. King,Action|Comedy|Horror,,1000000,3.5
Justin Baldoni,Luke Perry,Leonor Varela,Jonathan Meyers,Drama,,1000000,5.3
Rosario Dawson,Spencer Wilding,Tuppence Middleton,Danny Boyle,Crime|Drama|Mystery|Thriller,2319187,20000000,7.0
Monique Candelaria,Katia Winter,Michael McMillian,Blair Erickson,Horror|Thriller,,950000,5.5
Kimberly Williams-Paisley,Gia Mantegna,Cathryn de Prume,Allison Burnett,Drama,,950000,6.0
Vanessa Williams,Mike Colter,Eartha Kitt,Richard Schenkman,Comedy|Romance,,989000,4.8
Alma Martinez,Robert Kennedy Jr.,Eve Ensler,Sanjay Rawal,Documentary|News,,913000,7.1
Justin Kirk,Geoff Stults,Kristen Johnston,Kat Coiro,Comedy,20186,930000,5.7
Anamaria Marinca,Vlad Ivanov,Alexandru Potocean,Cristian Mungiu,Drama,1185783,590000,7.9
Javier Botet,Brian Dorton,Jan Cornet,Brian Dorton,Horror,,3000000,7.3
Odessa Rae,G.J. Echternkamp,Patrick Wilson,David Slade,Crime|Drama|Thriller,1007962,950000,7.1
Katy Mixon,David Gallagher,Edie Falco,Jamie Babbit,Drama|Thriller,381186,900000,6.4
Sarah Kazemy,Reza Sixo Safai,Sina Amedson,Maryam Keshavarz,Drama,439958,,5.9
Ahna O'Reilly,Melonie Diaz,Ariana Neal,Ryan Coogler,Biography|Drama|Romance,16097842,900000,7.5
Jack McBrayer,Michael Angarano,Alia Shawkat,Ramaa Mosley,Comedy|Fantasy|Thriller,6643,900000,6.4
John Enos III,Rian Bishop,Adam Carolla,Charles Herman-Wurmfeld,Comedy|Romance|Sport,442638,850000,7.3
Dwayne Johnson,Harold Perrineau,Nadine Velazquez,Ric Roman Waugh,Action|Drama|Thriller,42919096,15000000,6.5
Joseph Gordon-Levitt,Rob McElhenney,Jacqueline Bisset,C. Jay Cox,Comedy|Drama|Romance,819939,850000,7.2
Stana Roumillac,Christophe Cherki,Teddy Doloir,Mariette Monpierre,Drama,,900000,6.7
Bokeem Woodbine,Ruby Dee,Quinton Aaron,Tommy Oliver,Drama,,1000000,7.1
James Wolk,Ari Graynor,Nia Vardalos,Jamie Travis,Comedy,1243961,850000,6.0
Ari Graynor,Janel Parrish,Rob Huebel,Lee Toland Krieger,Comedy|Drama|Romance,3094687,,6.7
Gavin MacLeod,D. David Morin,Hal Linden,Rich Christiano,Drama|Fantasy|Sci-Fi,15278,825000,5.6
Lorraine Stanley,Johnny Harris,Georgia Groome,Paul Andrew Williams,Crime|Drama|Thriller,,500000,7.0
Eddie Griffin,Christopher Berry,Michelle Tabora,Nick Love,Action|Comedy|Drama|Sci-Fi,,990000,4.9
Tommy O'Reilly,Samaire Armstrong,Matt Cohen,Natalie Bible',Mystery|Thriller,,100000,3.2
Shahab Hosseini,Leila Hatami,Peyman Moaadi,Asghar Farhadi,Drama|Mystery,7098492,500000,8.4
Jo Hartley,Stephen McCole,Joe Cassidy,Justin Molotnikov,Thriller,,,6.9
Victor Rasuk,Melonie Diaz,Judy Marte,Peter Sollett,Drama|Romance,2073984,800000,7.2
Martin Landau,Melora Walters,Diane Baker,Daniel Davila,Drama,,850000,7.4
Norma Aleandro,Hilda Bernard,Claudia Lapacó,Jorge Gaggero,Drama,,800000,7.2
Zachary Knighton,Tom Guiry,Ryan Donowho,Michael Burke,Crime|Drama|Romance,,800000,7.2
Leslie Bibb,Eion Bailey,Arly Jover,Catherine Jelski,Drama,58163,,4.2
Shane Dawson,Kurt Angle,Cherami Leigh,Shane Dawson,Comedy,35688,600000,5.1
Bjørn Sundquist,Stig Frode Henriksen,Ane Dahl Torp,Tommy Wirkola,Comedy|Horror,41709,800000,6.4
Corbin Allred,Larry Bagby,Kirby Heyborne,Ryan Little,Action|Adventure|Drama|War,1310270,780000,6.8
Taylor Pigeon,Alan Pietruszewski,Whit Spurgeon,Clark Baker,Horror|Sci-Fi|Short|Thriller,,,6.2
Scott Helvenston,Katy Helvenston-Wettengal,Donna Zovko,Robert Greenwald,Documentary|War,,750000,7.7
Tina Fey,Fred Armisen,Chris Kattan,Matt Maiellaro,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,5518918,750000,6.9
Mary Lynn Rajskub,Mark Duplass,Jeff Garlin,Colin Trevorrow,Comedy|Drama|Romance,4007792,750000,7.0
Isaac C. Singleton Jr.,Larry King,Jeanette Branch,Leslie Small,Comedy|Documentary,7705974,,7.5
MyAnna Buring,Ben Crompton,Neil Maskell,Ben Wheatley,Crime|Horror|Thriller,26297,500000,6.3
Lena Dunham,Jake Ryan,Pat Healy,Ti West,Horror,77501,750000,5.5
Gary Oldman,Atticus Shaffer,Rachel Brosnahan,David S. Goyer,Drama|Fantasy|Horror|Mystery|Thriller,42638165,16000000,4.8
Raymond J. Barry,Christel Khalil,Renee Faia,Neil Burger,Drama,47329,750000,6.6
Julian Morris,Nichola Burley,Tom Burke,Oliver Blackburn,Crime|Drama|Horror|Thriller,18378,900000,5.2
Luke Grimes,Michael Welch,Whitney Able,Jonathan Levine,Horror,,750000,5.6
Dichen Lachman,Jennifer Lee Wiggins,Michele Morrow,Christopher Hutson,Horror,,750000,3.1
Kevin Scott Richardson,Christopher Toler,Tommy the Clown,David LaChapelle,Documentary|Music,3278611,,7.1
Peter Dinklage,Lauren Cohan,Erick Avari,Joseph Kosinski,Action|Adventure|Fantasy|Sci-Fi,,,8.1
Adam LeFevre,Bruce Altman,Walter Masterson,Michael Cuesta,Crime|Drama,1141829,700000,7.2
Laura Fraser,Kara Hayward,Louis Ozawa Changchien,Caryn Waechter,Drama|Mystery|Thriller,,1000000,6.3
Aimee Garcia,Wesley Jonathan,Drew Sidora,Emily Dell,Drama|Music|Romance,,,4.0
Naomi Watts,Thomas Kretschmann,Evan Parke,Peter Jackson,Action|Adventure|Drama|Romance,218051260,207000000,7.2
Robert Ri'chard,Paris Hilton,Brian Van Holt,Jaume Collet-Serra,Horror,32048809,30000000,5.3
Ryan Gosling,Tristan Mack Wilds,Jeff Lima,Ryan Fleck,Drama,2694973,700000,7.2
Mehcad Brooks,Steffinnie Phrommany,Danielle Savre,H.M. Coakley,Crime|Drama|Thriller,,750000,4.9
Trey Loney,Lee Armstrong,Amy Lucas,Randy Moore,Fantasy|Horror,169719,,5.2
Richard Curtis,Harvey Weinstein,Elton John,Chris Atkins,Documentary,,400000,7.4
Alfre Woodard,Dave Fennoy,Jane Goodall,Bill Benenson,Documentary,,650000,7.4
Sandra Ellis Lafferty,Madison Lintz,Karolina Wydra,Ryan Smith,Fantasy|Horror|Mystery|Thriller,,650000,5.4
Matthew Ziff,Lorraine Ziff,Michael Biehn,Travis Romero,Drama|Thriller,,625000,3.9
Leven Rambin,Justin Kirk,Virginia Madsen,Anna Mastro,Comedy|Drama,,700000,5.3
Stacy Keach,David A.R. White,Cynthia Watros,Jon Gunn,Action|Crime|Drama,171988,600000,5.6
Kendyl Joi,Matthew Feeney,Tac Fitzgerald,Gene Teigland,Mystery|Thriller,23616,600000,5.6
Nicholas Gonzalez,Angela Nordeng,Exie Booker,Richard Montoya,Crime|Drama,79043,,6.3
Aliou Touré,Garba Touré,Khaira Arby,Johanna Schwartz,Documentary,,400000,7.7
Karen Alexander,Colin Andrews,Francine Blake,William Gazecki,Documentary,,750000,7.0
Russell Wong,Steven Michael Quezada,Lymari Nadal,Lance McDaniel,Action|Drama|Thriller,,600000,8.0
François Cluzet,Félix Moati,Marianne Denicourt,Thomas Lilti,Comedy|Drama,,,7.2
Paula Garcés,Annabella Sciorra,John Brodsky,Michael Walker,Thriller,,600000,4.5
,,,U. Roberto Romano,Documentary,2245,560000,7.2
Dario Nozic Serini,Spela Colja,Andrej Nahtigal,Blaz Zavrsnik,Comedy,,500000,6.4
Kirk Cameron,Ken Bevel,Erin Bethea,Alex Kendrick,Drama|Romance,33451479,500000,6.5
Bhole Baba,Pant Shirt Baba,Shriman Umeshanad Brahmachari,Pan Nalin,Biography|Documentary|Drama,,550000,7.0
Blanchard Ryan,Saul Stein,Daniel Travis,Chris Kentis,Adventure|Biography|Drama|Horror|Thriller,30500882,500000,5.7
Joe Lo Truglio,Matt Jones,Abby Elliott,Matt Walsh,Comedy,,,5.4
Heather Berman,Eva Carrozza,Paul Daggett,Marilyn Agrelo,Documentary|Family|Music,8044906,,7.5
Peter Dinklage,Joe Lo Truglio,Paula Garcés,Tom McCarthy,Comedy|Drama,5739376,500000,7.7
Randy Wayne,Sean Michael Afable,D. David Morin,Brian Baugh,Drama,3773863,1000000,7.1
Ken Burns,Bill Clinton,Bob Dole,Patrick Creadon,Documentary,3117666,,7.4
Kirby Heyborne,Lincoln Hoppe,Daryn Tufts,Kurt Hale,Comedy|Drama|Romance,1250798,500000,6.4
Marina Golbahari,Zubaida Sahar,Mohamad Haref Harati,Siddiq Barmak,Drama,1127331,46000,7.4
Rachel Dratch,Peter Riegert,Jason Kravits,Joseph Dorman,Documentary,906666,500000,6.8
Rachel True,Ari Gold,Denny Kirkwood,Greg Harrison,Drama|Music,1114943,500000,6.5
Kirby Heyborne,Big Budah,Curt Doussett,Kurt Hale,Comedy|Crime|Family,1111615,500000,6.0
Rory Culkin,Scott Mechlowicz,Trevor Morgan,Jacob Aaron Estes,Crime|Drama,603943,500000,7.3
Peter Dinklage,Bill Duke,Michael McKean,Eric Schaeffer,Comedy|Romance,295468,500000,6.0
Monica Calhoun,LisaRaye McCoy,Clifton Powell,Neema Barnette,Crime|Drama|Thriller,243347,500000,5.3
Kevin Corrigan,Seymour Cassel,Mary Kay Place,Steve Buscemi,Comedy|Drama,154077,500000,6.6
Olivia Wilde,Anna Kendrick,Ti West,Joe Swanberg,Comedy|Drama|Romance,342936,,6.1
David Mamet,Ricky Jay,Dick Cavett,Molly Bernstein,Documentary,151389,500000,7.1
Tommy Sheppard,Greg Speirs,Mickey Hart,Marius A. Markevicius,Documentary|Sport,133778,500000,8.4
Monique Gabriela Curnen,Jake Sandvig,Joe McQueen,Justin Lin,Comedy,52850,500000,6.2
Haley Ramm,Jack Plotnick,Cecelia Antoinette,Quentin Dupieux,Comedy|Fantasy|Horror,98017,500000,5.8
Jim Parsons,Matt Jones,April Winchell,Tim Johnson,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,177343675,135000000,6.7
Tori Spelling,Amber Benson,Garrett M. Brown,C. Jay Cox,Comedy|Romance,31937,500000,5.7
Ryan Gosling,Clea DuVall,Eddie Spears,Alex Smith,Drama|Sport,13134,500000,6.1
Scoot McNairy,Whitney Able,Ricky Catter,Gareth Edwards,Drama|Sci-Fi|Thriller,237301,500000,6.4
Keith Carradine,Joanne Whalley,Illeana Douglas,Jonathan Parker,Drama,,,5.0
Jim Gaffigan,Ann Dowd,Matthew Cowles,Sol Tryon,Comedy,12055,500000,6.5
Justin Chon,Christa B. Allen,Max Adler,Alex Craig Mann,Comedy|Horror,1332,500000,4.6
Bo Huang,Zheng Xu,Zhonghua Chen,Hao Ning,Comedy|Crime,,3000000,7.7
Brian Eno,Jacques Brel,Damon Albarn,Stephen Kijak,Biography|Documentary|Music,,500000,7.3
Radha Mitchell,Alan Ruck,Megan Mullally,Marc Forster,Drama,,100000,6.6
Bruce Greenwood,Zoë Kravitz,Stafford Douglas,Andrew Niccol,Drama|Thriller,316842,,6.4
Daston Kalili,Rai Alexandra,Chin-Chien Chang,Daston Kalili,Thriller,,500000,5.8
Carol Channing,Bruce Vilanch,Tony Bennett,William Gazecki,Documentary,,500000,7.2
Jeremy Irvine,Olivia Williams,Paddy Considine,Ol Parker,Drama|Romance,,,7.2
Vincent Chimato,John McGlothlin,Al Sapienza,Michael Hoffman Jr.,Comedy|Horror,,500000,3.5
Emma Caulfield,Dylan Baker,Mike Colter,Patrick Gilles,History,,,7.5
Mike Beckingham,Tim Abell,Tom Stedham,Georgia Hilton,Action|Mystery|Thriller,,,2.2
Britney Spears,Katherine Boecher,Dave Allen,Tamra Davis,Comedy|Drama,37188667,12000000,3.3
Shaun Sipos,Katherine Waterston,Christopher Denham,Jack Heller,Mystery|Thriller,,500000,6.6
Manny Perez,Christian Alvarez,Claudette Lalí,Fernando Baez Mella,Crime|Drama,,500000,6.9
Jennifer Hale,Randy Jay Burrell,Vincent De Paul,Warren Sheppard,Action|Romance|Sport,,150000,4.0
Paul Sorvino,Barry Bostwick,Terrance Zdunich,Darren Lynn Bousman,Horror|Musical,,500000,7.4
Mary Kate Wiles,Jennifer Landa,Felix Avitia,Justin Paul Miller,Comedy|Mystery|Thriller,,,8.3
Carrie Bradstreet,Joel Paul Reisig,Yassie Hawkes,Joel Paul Reisig,Family,,500000,5.7
Elizabeth Streb,Sarah Callan,Laura Flanders,Catherine Gund,Action|Biography|Documentary|Sport,21199,500000,6.8
Mike Stanley,Jeff Delaney,Jamison Stalsworth,Luke Dye,Family,,500000,5.2
Tim Holmes,Mila Kunis,James Franco,Sam Raimi,Adventure|Family|Fantasy,234903076,215000000,6.4
James Nesbitt,Nicholas Farrell,Tim Pigott-Smith,Paul Greengrass,Drama|History|War,768045,2000000,7.7
Luis Sanchez,Dennis L.A. White,Fredro Starr,Alec Asten,Action,,500000,4.3
Olivia Wilde,Thomas Lennon,Nora Zehetner,Hans Canosa,Comedy|Drama|Romance,379122,450000,7.1
John Karyus,Lloyd Kaufman,Kate Graham,Lloyd Kaufman,Comedy|Horror|Musical,23000,500000,6.2
Jennifer Lafleur,Cheyenne Jackson,Michael Stahl-David,Matthew Watts,Comedy|Romance,,450000,6.8
Bob Proctor,Jack Canfield,Eric Worre,Joe Kenemore,Documentary,,450000,8.2
Michael Nyqvist,Frida Hallgren,Nils-Anders Vallgårda,Kay Pollak,Comedy|Drama|Music|Romance,9910,25000000,7.6
Jack E. Curenton,Ace Marrero,Alan Pietruszewski,Eric England,Drama|Horror|Mystery|Thriller,,,4.1
Jon Heder,Diedrich Bader,Jon Gries,Jared Hess,Comedy,44540956,400000,6.9
Devin Ratray,Eve Plumb,Amy Hargreaves,Jeremy Saulnier,Crime|Drama|Thriller,258113,1066167,7.1
Micah Sloat,Ashley Palmer,Amber Armstrong,Oren Peli,Horror,107917283,15000,6.3
Tony Alva,Jay Adams,Jeff Ament,Stacy Peralta,Documentary|Sport,1293295,,7.7
Emily Rios,Jesse Garcia,Alicia Sixtos,Richard Glatzer,Drama,1689999,400000,7.1
Tony Doupe,Sue Corcoran,David Frederick White,Sue Corcoran,Comedy|Fantasy|Horror|Musical,11798,100000,4.7
Greg Ayres,Jonathan Caouette,Renee Leblanc,Jonathan Caouette,Biography|Documentary,592014,218,7.2
Bill Farmer,Chris Cox,Mike Huckabee,Ray Griggs,Documentary,425899,400000,5.1
Kane Hodder,Paul Elia,Alex Sanborn,Matt Jackson,Comedy|Horror,,500000,5.4
Treat Williams,Andrew Daly,Michelle Krusiec,Tom Vaughan,Comedy|Romance,80276912,35000000,6.1
Dov Tiefenbach,Jeff Seymour,Gordon Currie,Paul Fox,Horror|Thriller,,500000,6.1
R. Brandon Johnson,Adam LeFevre,Desmond Askew,Ari Kirschenbaum,Drama|Horror|Mystery|Thriller,25918,,5.8
Katharine Isabelle,Michelle Nolden,Gabriel Hogan,Cassandra Nicolaou,Drama|Thriller,,900000,6.0
America Olivo,Nora Arnezeder,Liane Balaban,Franck Khalfoun,Horror|Thriller,12843,6000000,6.1
Amos Oz,,,Mor Loushy,Documentary|History,34151,450000,7.2
Mark Zupan,Joe Bishop,Andy Cohn,Henry Alex Rubin,Documentary|Sport,1523883,1750211,7.8
Carol Block,Ellen Block,Mike Block,Doug Block,Documentary,84689,,7.5
Tom E. Nicholson,Natalie Welch,Christian Kapper,Chad Kapper,Family|Sci-Fi,,350000,3.4
Isabella Rossellini,Peter Gerety,Lynn Redgrave,Paul Fierlinger,Animation|Drama,246574,,6.9
Angeliki Papoulia,Mary Tsoni,Sissy Petropoulou,Yorgos Lanthimos,Drama|Thriller,110197,,7.3
James Cagney,Gary Coleman,Todd Bridges,Lauren Lazin,Biography|Documentary|Music,7707563,,8.0
Oliver Platt,Adrian Martinez,Derek Luke,Peter Hedges,Comedy|Drama,2360184,300000,7.1
Daniel London,Lucy,Will Oldham,Kelly Reichardt,Drama,255352,300000,6.7
John Robinson,Lucy,Will Oldham,Kelly Reichardt,Drama,856942,200000,7.1
Embeth Davidtz,Edie Falco,Kathryn Erbe,Eric Mendelsohn,Drama,,300000,5.2
Vera Ngassa,Beatrice Ntuba,,Florence Ayisi,Documentary,32631,,7.5
,,,Pan Nalin,Documentary,16892,300000,7.6
Don Wallace,Eddie Jones,Christina Chambers,Eddie O'Flaherty,Drama|Sport,5199,200000,6.6
Lalaine,Alexander Wraith,Darren Kendrick,Babar Ahmed,Action|Thriller,,350000,3.2
Jim Sturgess,T.V. Carpio,Robert Clohessy,Julie Taymor,Drama|Fantasy|Musical|Romance,24343673,45000000,7.4
Trish Basinger,Elizabeth Stenholt,Mary Norwood,John D. Hancock,Drama|Music,1711,,6.6
Tatyana Ali,Ricky Schroder,Jon Polito,Bruce Dellis,Thriller,2468,300000,4.8
Taran Killam,Joanna Cassidy,Ryan Carnes,Jerome Elston Scott,Comedy|Drama|Romance,,300000,7.2
Rumi Missabu,Pierre Prieur,Raquel Nave,Étienne Faure,Drama|Musical|Romance,,500000,4.3
Kevin Corrigan,Barry Bostwick,Ahmed Best,Jack Perez,Comedy|Crime|Drama|Horror|Mystery|Thriller,,300000,6.4
Dreama Walker,Matt Servitto,James McCaffrey,Craig Zobel,Biography|Crime|Drama|Thriller,318622,270000,6.4
Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,Nicole Holofcener,Comedy|Drama|Romance,4186931,250000,6.9
Hector Echavarria,Robert Miano,Ron Roggé,Ken Del Conte,Action|Adventure|Mystery|Romance|Thriller,,290000,4.3
Parry Shen,Jason Tobin,Collin Kahey,Justin Lin,Crime|Drama|Romance,3799339,250000,7.2
Lupe Ontiveros,Mike White,Chris Weitz,Miguel Arteta,Comedy|Drama,1050600,250000,6.6
Purva Bedi,Rizwan Manji,Anil Kumar,Piyush Dinker Pandya,Comedy|Drama|Romance,902835,250000,6.7
Keri Maletto,Nicholas Simmons,Barbie Castro,Daniel Columbie,Action|Crime|Drama,,300000,4.3
Amir Talai,Anne Archer,Nora Dunn,Greg Harrison,Drama|Mystery|Thriller,191309,150000,5.5
Jennifer Lawrence,Charlie Bewley,Finola Hughes,Drake Doremus,Drama|Romance,3388210,250000,6.7
Marshal Hilton,Steffinnie Phrommany,Clint Jung,Al Franklin,Horror,,300000,4.3
Samantha Futerman,Clint Jordan,Jackie Nova,Michael Kang,Comedy|Drama,47111,,6.8
Nolan Gerard Funk,Gus Van Sant,James Deen,Paul Schrader,Drama|Thriller,49494,250000,3.9
Judy Marte,Flaco Navaja,Dominic Colón,Lori Silverbush,Drama,,,6.9
Michael Abbott Jr.,Natalie Canerday,Travis Smith,Jeff Nichols,Drama|Thriller,45661,,7.3
Colin Salmon,Luke Mably,Pollyanna McIntosh,Stuart Hazeldine,Mystery|Thriller,,,6.9
Dustin Fitzsimons,Mark Hengst,Debra Lynn Hull,Rachel Goldenberg,Drama|Musical,,,2.5
Corbin Bernsen,Lorne Cardinal,Kirsten Collins,Corbin Bernsen,Drama,,250000,5.7
Eme Ikwuakor,Marty Lindsey,Jessica Duffy,Jamin Winans,Action|Drama|Fantasy|Sci-Fi,,,7.0
Florence Henderson,Derek Brandon,Charles Irving Beale,Tom Seidman,Drama|Family,,250000,6.2
Victoria Jackson,Kate Flannery,Tim Bagley,Jason Naumann,Comedy|Short,,,6.9
Sam Adams,Steve Duin,Jeff Jacob,Sam Martin,Documentary,,250000,7.8
Noah Segan,Brit Morgan,Sedona James,Andrew Hyatt,Horror|Thriller,,250000,4.4
Joshua Ray Bell,Dana Blackstone,Annelyse Ahmad,Joel Paul Reisig,Family,,250000,6.6
Esai Morales,Robert Davi,Elaine Hendrix,Kristin Rizzo,Documentary,,250000,8.0
Sid Haig,Jacob Zachar,Travis Betz,Ward Roberts,Comedy,,240000,6.5
Matthew Emerick,Brock Baker,Sheldon Bailey,Zoran Lisinac,Comedy|Music|Romance,,250000,7.1
Tom Hardy,James Lance,Matt King,Nicolas Winding Refn,Action|Biography|Crime|Drama,104792,,7.1
Mark Fantasia,Vivian Lamolli,Greg Jackson,James O'Brien,Adventure|Drama|Fantasy|Thriller|Western,,250000,4.0
Brendan Doogie Milewski,Donald Austin,Craig Dougherty,Tom Putnam,Documentary,111300,225000,7.5
Dan Futterman,Josh Hamilton,Matt Keeslar,Jon Shear,Drama,1027119,225000,7.0
The Dalai Lama,Jasper Johal,Swami Krishnanad,Maurizio Benazzo,Documentary,381225,200000,7.2
Michael Joiner,Chris Thomas,Michael Higgenbottom,David G. Evans,Drama,2428241,200000,6.4
Omari Hardwick,David Oyelowo,Lorraine Toussaint,Ava DuVernay,Drama,78030,200000,6.5
Devid Striesow,Sebastian Schipper,Sophie Rois,Tom Tykwer,Comedy|Drama|Romance,59774,,6.8
William Joseph Elk III,Leo Rossi,Cynthia Geary,Sherman Alexie,Drama|Music,174682,200000,6.9
Matisyahu,Natasha Bedingfield,Madeleine Albright,Justin Dillon,Documentary|History|Music,215185,200000,7.5
Channing Tatum,David Costabile,Katie Lowes,Steven Soderbergh,Crime|Drama|Thriller,32154410,30000000,7.1
R. Brandon Johnson,Stevan Mena,Richard Glover,Stevan Mena,Crime|Horror|Mystery|Thriller,,200000,5.1
Marri Savinar,Adam Rifkin,Bethany Blakey,Adam Rifkin,Comedy|Drama,,250000,6.2
Melanie Papalia,Ryan Kennedy,John Reardon,Eric Valette,Horror|Sci-Fi|Thriller,,13000000,3.9
Greta Gerwig,Jennifer Lafleur,Elise Muller,Jay Duplass,Comedy|Drama|Horror|Romance,140016,,6.0
Susan Chambers,Victoria Lachelle,Ali Daniels,Livingston Oden,Comedy|Horror|Mystery|Thriller,,,6.8
Marina Vlady,Bertrand Cantat,Léon Schwartzenberg,Chris Marker,Documentary,,150000,7.4
Bryce Dallas Howard,Martin Starr,Jason Ritter,Marianna Palka,Comedy|Drama|Romance,15542,,6.5
William Katt,John Billingsley,David Lee Smith,Richard Schenkman,Drama|Romance|Sci-Fi,,200000,8.0
Darryl Hunt,Evelyn Jefferson,John Reeves,Ricki Stern,Crime|Documentary,1111,200000,7.7
Mia Farrow,Jordan Bridges,Bruce Gooch,Nadia Tass,Drama|Family,,200000,7.2
